customer_id,country,industry,signup_date,lifecycle_stage,initial_risk_score,initial_risk_class,is_bad_actor,daily_tx_rate
CUST_019967,PT,retail_physical,2024-08-20,established,54,medium,False,9.41
CUST_019968,DE,professional_services,2024-07-23,established,22,low,False,6.68
CUST_019969,IT,retail_physical,2025-02-12,growing,0,low,False,1.42
CUST_019970,IT,construction_trades,2025-01-16,growing,44,medium,False,2.66
CUST_019971,IE,wholesale_b2b,2024-12-19,established,16,low,False,2.12
CUST_019972,NL,professional_services,2024-07-15,established,4,low,False,3.07
CUST_019973,NL,construction_trades,2025-02-17,growing,32,medium,False,0.21
CUST_019974,NL,wholesale_b2b,2024-03-29,mature,44,medium,False,10.23
CUST_019975,PL,construction_trades,2024-12-12,established,34,medium,False,5.69
CUST_019976,IE,logistics,2024-08-28,established,0,low,False,3.98
CUST_019977,FR,tech_software,2024-07-16,established,8,low,False,9.54
CUST_019978,AT,health_wellness,2024-06-26,mature,39,medium,False,5.34
CUST_019979,PL,retail_physical,2024-05-06,mature,40,medium,False,9.74
CUST_019980,NL,travel_hospitality,2024-09-15,established,36,medium,False,3.42
CUST_019981,DE,travel_hospitality,2025-02-04,growing,39,medium,False,3.54
CUST_019982,FR,logistics,2024-12-12,established,20,low,False,5.37
CUST_019983,AT,logistics,2024-11-29,established,29,low,False,7.2
CUST_019984,NL,creative_media,2024-09-15,established,21,low,False,3.99
CUST_019985,ES,retail_online,2024-05-21,mature,0,low,False,5.05
CUST_019986,DK,creative_media,2025-01-10,growing,5,low,False,1.69
CUST_019987,NL,retail_online,2025-01-10,growing,36,medium,False,2.39
CUST_019988,AT,professional_services,2024-09-24,established,14,low,False,7.12
CUST_019989,FR,wholesale_b2b,2024-09-20,established,29,low,False,7.17
CUST_019990,DE,professional_services,2024-07-22,established,28,low,False,10.64
CUST_019991,PL,travel_hospitality,2025-02-28,growing,14,low,False,0.63
CUST_019992,DE,construction_trades,2025-04-19,growing,23,low,False,2.85
CUST_019993,IT,travel_hospitality,2024-10-06,established,19,low,False,5.52
CUST_019994,BE,wholesale_b2b,2025-01-12,growing,26,low,False,2.03
CUST_019995,PT,beauty_personal_care,2025-04-10,growing,18,low,False,1.21
CUST_019996,FR,beauty_personal_care,2024-10-27,established,39,medium,False,5.69
CUST_019997,NL,beauty_personal_care,2024-12-30,established,20,low,False,0.1
CUST_019998,IE,wholesale_b2b,2025-01-03,growing,50,medium,False,1.42
CUST_019999,ES,logistics,2024-11-15,established,53,medium,False,3.17
CUST_020000,FR,wholesale_b2b,2024-06-17,mature,30,medium,False,6.63
CUST_020001,FR,beauty_personal_care,2024-08-13,established,12,low,False,5.77
CUST_020002,ES,creative_media,2025-02-09,growing,16,low,False,0.86
CUST_020003,FR,logistics,2024-11-24,established,36,medium,False,7.99
CUST_020004,NL,retail_physical,2024-12-13,established,64,high,False,5.06
CUST_020005,ES,retail_online,2025-01-15,growing,40,medium,False,1.54
CUST_020006,NL,tech_software,2024-04-17,mature,30,medium,False,9.66
CUST_020007,IT,health_wellness,2025-02-08,growing,41,medium,False,2.02
CUST_020008,PT,beauty_personal_care,2024-09-28,established,13,low,False,5.61
CUST_020009,NL,beauty_personal_care,2024-03-28,mature,16,low,False,5.98
CUST_020010,IE,construction_trades,2024-09-05,established,40,medium,False,2.76
CUST_020011,ES,tech_software,2024-12-15,established,24,low,False,4.38
CUST_020012,FR,logistics,2024-07-01,established,18,low,False,3.7
CUST_020013,BE,tech_software,2024-10-25,established,0,low,False,0.55
CUST_020014,DE,construction_trades,2024-02-03,mature,29,low,False,6.81
CUST_020015,NL,construction_trades,2025-04-21,growing,27,low,False,1.92
CUST_020016,FR,logistics,2024-05-18,mature,24,low,False,7.0
CUST_020017,PL,retail_online,2024-05-15,mature,27,low,False,7.41
CUST_020018,IT,tech_software,2025-02-06,growing,15,low,False,2.19
CUST_020019,ES,construction_trades,2024-06-15,mature,6,low,False,3.91
CUST_020020,BE,restaurants_food,2024-06-26,mature,22,low,False,5.57
CUST_020021,FR,professional_services,2024-06-22,mature,12,low,False,11.01
CUST_020022,IT,logistics,2025-03-10,growing,38,medium,False,1.77
CUST_020023,FR,travel_hospitality,2025-01-29,growing,44,medium,False,2.85
CUST_020024,NL,health_wellness,2024-07-24,established,22,low,False,1.14
CUST_020025,PL,construction_trades,2024-09-22,established,0,low,False,0.3
CUST_020026,ES,logistics,2025-01-16,growing,28,low,False,1.69
CUST_020027,IT,retail_physical,2024-10-13,established,24,low,False,4.82
CUST_020028,NL,retail_online,2025-04-03,growing,45,medium,False,2.69
CUST_020029,IT,beauty_personal_care,2024-08-20,established,33,medium,False,4.25
CUST_020030,ES,wholesale_b2b,2025-01-11,growing,33,medium,False,1.81
CUST_020031,AT,logistics,2024-09-02,established,10,low,False,4.35
CUST_020032,AT,professional_services,2024-02-19,mature,26,low,False,4.97
CUST_020033,PT,retail_physical,2024-08-23,established,20,low,False,5.79
CUST_020034,DK,restaurants_food,2025-01-12,growing,27,low,False,1.18
CUST_020035,NL,logistics,2025-03-23,growing,21,low,False,2.32
CUST_020036,AT,travel_hospitality,2024-10-23,established,38,medium,False,5.77
CUST_020037,BE,creative_media,2024-09-20,established,33,medium,False,2.56
CUST_020038,PT,retail_online,2025-03-16,growing,13,low,False,1.36
CUST_020039,PL,professional_services,2024-05-15,mature,19,low,False,9.47
CUST_020040,DE,logistics,2025-01-23,growing,31,medium,False,0.69
CUST_020041,FR,health_wellness,2024-06-08,mature,0,low,False,7.44
CUST_020042,NL,restaurants_food,2025-02-19,growing,25,low,False,2.83
CUST_020043,IT,wholesale_b2b,2024-11-22,established,23,low,False,1.61
CUST_020044,IT,beauty_personal_care,2024-05-07,mature,11,low,False,3.51
CUST_020045,IT,restaurants_food,2024-05-08,mature,27,low,False,7.3
CUST_020046,IT,wholesale_b2b,2024-10-31,established,46,medium,False,3.76
CUST_020047,IT,construction_trades,2024-12-06,established,60,high,False,7.93
CUST_020048,FR,creative_media,2025-01-27,growing,21,low,False,2.74
CUST_020049,NL,restaurants_food,2024-03-23,mature,18,low,False,5.02
CUST_020050,BE,logistics,2025-04-25,growing,35,medium,False,2.65
CUST_020051,IE,retail_physical,2024-11-04,established,25,low,False,9.47
CUST_020052,ES,restaurants_food,2024-10-03,established,32,medium,False,5.66
CUST_020053,FR,beauty_personal_care,2025-02-23,growing,32,medium,False,3.35
CUST_020054,PT,travel_hospitality,2024-08-26,established,12,low,False,1.32
CUST_020055,IT,wholesale_b2b,2024-05-04,mature,16,low,False,5.28
CUST_020056,ES,construction_trades,2025-01-01,established,17,low,False,5.11
CUST_020057,NL,professional_services,2024-10-22,established,36,medium,False,8.33
CUST_020058,NL,travel_hospitality,2024-09-05,established,5,low,False,0.1
CUST_020059,BE,restaurants_food,2024-11-23,established,59,medium,False,4.16
CUST_020060,NL,retail_online,2024-11-10,established,10,low,False,1.26
CUST_020061,FR,retail_online,2024-12-26,established,28,low,False,4.81
CUST_020062,ES,health_wellness,2024-12-23,established,40,medium,False,0.18
CUST_020063,FR,health_wellness,2024-11-27,established,25,low,False,3.3
CUST_020064,BE,creative_media,2024-11-06,established,24,low,False,4.47
CUST_020065,FR,retail_physical,2025-03-23,growing,38,medium,False,4.08
CUST_020066,AT,beauty_personal_care,2024-06-16,mature,34,medium,False,6.19
CUST_020067,IT,retail_online,2024-11-11,established,23,low,False,7.62
CUST_020068,PT,creative_media,2024-05-10,mature,64,high,False,5.8
CUST_020069,IE,logistics,2024-04-21,mature,41,medium,True,5.71
CUST_020070,DE,construction_trades,2024-05-06,mature,54,medium,False,2.42
CUST_020071,DK,tech_software,2024-05-26,mature,25,low,False,4.96
CUST_020072,NL,retail_online,2025-01-27,growing,40,medium,False,0.73
CUST_020073,PT,creative_media,2024-08-11,established,34,medium,False,5.08
CUST_020074,NL,tech_software,2024-10-25,established,0,low,False,4.11
CUST_020075,NL,construction_trades,2025-03-04,growing,3,low,False,0.57
CUST_020076,FR,construction_trades,2024-05-22,mature,30,medium,False,9.06
CUST_020077,FR,health_wellness,2025-03-16,growing,29,low,False,1.39
CUST_020078,DE,retail_physical,2024-07-22,established,7,low,False,7.0
CUST_020079,FR,restaurants_food,2024-08-10,established,8,low,False,7.55
CUST_020080,ES,beauty_personal_care,2025-02-14,growing,25,low,False,1.89
CUST_020081,NL,beauty_personal_care,2025-02-21,growing,55,medium,False,0.78
CUST_020082,ES,construction_trades,2025-03-12,growing,23,low,False,1.79
CUST_020083,NL,wholesale_b2b,2024-08-17,established,45,medium,False,3.51
CUST_020084,NL,construction_trades,2024-10-15,established,33,medium,False,6.33
CUST_020085,NL,travel_hospitality,2024-09-07,established,15,low,False,6.12
CUST_020086,IE,creative_media,2025-01-15,growing,14,low,False,2.45
CUST_020087,ES,restaurants_food,2024-12-12,established,11,low,False,2.33
CUST_020088,NL,retail_physical,2024-07-22,established,29,low,False,5.5
CUST_020089,AT,tech_software,2024-05-07,mature,34,medium,False,6.86
CUST_020090,PT,professional_services,2025-01-19,growing,6,low,False,2.26
CUST_020091,IE,professional_services,2024-08-07,established,0,low,False,6.95
CUST_020092,IE,retail_online,2024-04-17,mature,22,low,False,10.77
CUST_020093,FR,retail_physical,2024-05-28,mature,6,low,False,5.56
CUST_020094,NL,tech_software,2025-05-05,growing,40,medium,False,2.14
CUST_020095,FR,professional_services,2025-03-12,growing,0,low,False,2.75
CUST_020096,BE,travel_hospitality,2024-12-17,established,59,medium,False,7.26
CUST_020097,NL,logistics,2024-01-22,mature,24,low,False,10.5
CUST_020098,FR,restaurants_food,2024-06-02,mature,8,low,False,8.9
CUST_020099,BE,restaurants_food,2024-03-03,mature,5,low,False,7.6
CUST_020100,PL,retail_online,2024-02-25,mature,31,medium,False,6.5
CUST_020101,PL,wholesale_b2b,2024-12-03,established,14,low,False,5.99
CUST_020102,IT,construction_trades,2024-10-16,established,18,low,False,3.07
CUST_020103,FR,wholesale_b2b,2024-08-02,established,25,low,False,4.9
CUST_020104,DE,restaurants_food,2025-01-23,growing,43,medium,False,1.74
CUST_020105,NL,travel_hospitality,2024-08-20,established,24,low,False,6.02
CUST_020106,IT,restaurants_food,2025-03-08,growing,26,low,False,2.17
CUST_020107,NL,creative_media,2024-03-03,mature,51,medium,False,3.88
CUST_020108,FR,logistics,2024-12-23,established,22,low,False,8.75
CUST_020109,ES,logistics,2024-06-03,mature,29,low,False,7.49
CUST_020110,IE,logistics,2024-06-21,mature,42,medium,False,8.65
CUST_020111,NL,restaurants_food,2024-07-16,established,22,low,False,3.69
CUST_020112,FR,construction_trades,2024-12-26,established,8,low,False,3.91
CUST_020113,DE,logistics,2024-12-01,established,39,medium,False,1.65
CUST_020114,ES,logistics,2024-06-07,mature,0,low,False,0.1
CUST_020115,NL,tech_software,2024-11-19,established,22,low,False,1.1
CUST_020116,NL,health_wellness,2025-04-05,growing,0,low,False,2.88
CUST_020117,PL,professional_services,2024-10-06,established,15,low,False,3.79
CUST_020118,NL,construction_trades,2024-06-22,mature,39,medium,False,8.52
CUST_020119,DE,retail_online,2025-03-05,growing,23,low,False,1.69
CUST_020120,FR,construction_trades,2024-08-08,established,16,low,False,4.41
CUST_020121,AT,wholesale_b2b,2024-10-20,established,32,medium,False,4.65
CUST_020122,IT,construction_trades,2024-10-02,established,23,low,False,0.73
CUST_020123,DE,logistics,2025-02-09,growing,24,low,False,0.57
CUST_020124,NL,creative_media,2024-10-05,established,23,low,False,0.27
CUST_020125,IE,tech_software,2024-08-03,established,0,low,False,2.04
CUST_020126,NL,travel_hospitality,2025-05-01,growing,45,medium,False,3.06
CUST_020127,BE,retail_online,2025-04-30,growing,8,low,False,1.89
CUST_020128,ES,beauty_personal_care,2024-12-02,established,22,low,True,1.85
CUST_020129,DE,wholesale_b2b,2025-03-26,growing,26,low,False,1.96
CUST_020130,ES,travel_hospitality,2024-03-24,mature,19,low,False,0.58
CUST_020131,DE,professional_services,2024-04-20,mature,38,medium,False,9.29
CUST_020132,NL,construction_trades,2024-12-04,established,0,low,False,2.45
CUST_020133,PT,restaurants_food,2024-05-15,mature,0,low,False,6.54
CUST_020134,DE,restaurants_food,2025-01-01,established,21,low,False,2.04
CUST_020135,ES,travel_hospitality,2024-09-28,established,30,medium,False,4.83
CUST_020136,IE,travel_hospitality,2024-05-07,mature,27,low,False,9.47
CUST_020137,NL,health_wellness,2025-02-20,growing,16,low,False,0.7
CUST_020138,PT,wholesale_b2b,2025-01-27,growing,22,low,False,1.23
CUST_020139,ES,logistics,2025-02-07,growing,36,medium,False,2.5
CUST_020140,AT,wholesale_b2b,2024-08-16,established,29,low,False,2.03
CUST_020141,NL,professional_services,2025-03-22,growing,41,medium,False,2.16
CUST_020142,PT,wholesale_b2b,2024-11-09,established,21,low,False,6.2
CUST_020143,DE,tech_software,2024-06-07,mature,16,low,False,1.73
CUST_020144,PL,restaurants_food,2025-02-07,growing,0,low,False,1.34
CUST_020145,DE,construction_trades,2024-12-24,established,60,high,False,6.55
CUST_020146,BE,restaurants_food,2025-03-31,growing,24,low,False,2.83
CUST_020147,NL,travel_hospitality,2024-06-29,mature,12,low,False,5.65
CUST_020148,FR,professional_services,2024-11-27,established,4,low,False,6.95
CUST_020149,DE,health_wellness,2024-02-14,mature,21,low,False,8.5
CUST_020150,IT,tech_software,2024-11-19,established,24,low,False,4.79
CUST_020151,IE,creative_media,2025-06-09,new,26,low,False,0.7
CUST_020152,BE,retail_online,2025-01-21,growing,36,medium,False,1.3
CUST_020153,NL,retail_physical,2025-02-26,growing,19,low,False,2.34
CUST_020154,PT,retail_physical,2025-01-21,growing,21,low,False,1.33
CUST_020155,DE,restaurants_food,2024-06-01,mature,27,low,False,3.84
CUST_020156,BE,creative_media,2024-07-06,established,34,medium,False,2.21
CUST_020157,FR,creative_media,2024-12-15,established,22,low,False,7.13
CUST_020158,NL,retail_online,2024-03-03,mature,0,low,False,2.79
CUST_020159,IT,travel_hospitality,2024-11-27,established,7,low,False,6.09
CUST_020160,NL,logistics,2024-05-01,mature,17,low,False,6.61
CUST_020161,IE,travel_hospitality,2024-10-17,established,20,low,False,6.37
CUST_020162,FR,logistics,2024-08-02,established,45,medium,False,3.6
CUST_020163,FR,retail_online,2024-11-05,established,34,medium,False,4.37
CUST_020164,PL,beauty_personal_care,2024-07-24,established,20,low,False,6.03
CUST_020165,FR,logistics,2024-03-10,mature,17,low,False,5.96
CUST_020166,PT,beauty_personal_care,2024-12-03,established,19,low,False,5.28
CUST_020167,ES,restaurants_food,2024-07-29,established,12,low,False,4.81
CUST_020168,DE,wholesale_b2b,2024-07-04,established,12,low,False,5.27
CUST_020169,NL,beauty_personal_care,2024-12-10,established,33,medium,True,1.38
CUST_020170,AT,construction_trades,2024-11-25,established,33,medium,False,4.89
CUST_020171,ES,creative_media,2024-08-25,established,10,low,False,2.84
CUST_020172,DK,beauty_personal_care,2024-04-04,mature,48,medium,False,4.55
CUST_020173,PT,travel_hospitality,2024-06-28,mature,16,low,False,4.45
CUST_020174,NL,travel_hospitality,2024-10-10,established,5,low,False,4.65
CUST_020175,DE,retail_online,2025-05-06,growing,20,low,False,0.68
CUST_020176,IE,logistics,2024-10-21,established,53,medium,False,1.18
CUST_020177,DE,construction_trades,2025-03-05,growing,38,medium,False,2.41
CUST_020178,NL,retail_physical,2024-12-25,established,18,low,False,5.11
CUST_020179,IT,health_wellness,2025-03-07,growing,38,medium,False,1.57
CUST_020180,PT,travel_hospitality,2024-07-17,established,36,medium,False,4.1
CUST_020181,FR,tech_software,2024-08-31,established,20,low,False,1.96
CUST_020182,AT,logistics,2024-05-01,mature,4,low,False,8.42
CUST_020183,NL,retail_online,2024-12-18,established,27,low,False,8.94
CUST_020184,DE,construction_trades,2025-03-27,growing,23,low,False,2.8
CUST_020185,NL,health_wellness,2025-02-25,growing,41,medium,False,1.5
CUST_020186,NL,construction_trades,2025-03-11,growing,16,low,False,1.21
CUST_020187,NL,health_wellness,2024-07-18,established,33,medium,False,3.25
CUST_020188,IT,retail_online,2024-07-19,established,35,medium,False,6.1
CUST_020189,DE,creative_media,2024-09-10,established,29,low,False,5.34
CUST_020190,IT,professional_services,2024-02-11,mature,44,medium,False,5.17
CUST_020191,PT,wholesale_b2b,2024-07-17,established,35,medium,False,5.77
CUST_020192,BE,construction_trades,2024-10-23,established,65,high,False,4.01
CUST_020193,DK,beauty_personal_care,2024-07-07,established,5,low,False,8.05
CUST_020194,NL,creative_media,2024-05-10,mature,27,low,False,9.02
CUST_020195,NL,restaurants_food,2025-03-03,growing,24,low,False,1.81
CUST_020196,IT,wholesale_b2b,2024-12-11,established,30,medium,False,7.56
CUST_020197,PL,tech_software,2024-09-13,established,16,low,False,6.64
CUST_020198,DE,retail_online,2025-01-01,established,10,low,False,1.53
CUST_020199,BE,wholesale_b2b,2024-12-01,established,9,low,False,7.46
CUST_020200,FR,beauty_personal_care,2025-03-22,growing,27,low,False,0.43
CUST_020201,PT,wholesale_b2b,2024-12-17,established,17,low,False,5.1
CUST_020202,FR,restaurants_food,2024-06-08,mature,10,low,False,6.07
CUST_020203,ES,professional_services,2024-10-16,established,14,low,False,2.67
CUST_020204,ES,construction_trades,2024-10-03,established,21,low,False,2.67
CUST_020205,FR,logistics,2024-10-15,established,15,low,False,3.24
CUST_020206,IT,travel_hospitality,2024-10-03,established,20,low,False,0.1
CUST_020207,NL,retail_online,2024-03-09,mature,40,medium,False,4.79
CUST_020208,NL,construction_trades,2024-05-25,mature,0,low,False,0.1
CUST_020209,AT,travel_hospitality,2024-09-06,established,48,medium,False,4.85
CUST_020210,ES,travel_hospitality,2025-02-03,growing,43,medium,False,3.22
CUST_020211,AT,wholesale_b2b,2024-03-17,mature,2,low,False,0.1
CUST_020212,IE,wholesale_b2b,2024-10-20,established,16,low,False,8.57
CUST_020213,FR,retail_physical,2024-12-09,established,48,medium,False,7.04
CUST_020214,NL,creative_media,2025-06-22,new,0,low,False,0.86
CUST_020215,ES,tech_software,2025-05-21,growing,16,low,False,2.09
CUST_020216,ES,retail_physical,2025-03-23,growing,32,medium,False,1.4
CUST_020217,DK,creative_media,2024-10-28,established,36,medium,False,5.42
CUST_020218,NL,retail_physical,2024-05-30,mature,33,medium,False,9.87
CUST_020219,DE,retail_online,2024-08-15,established,5,low,False,2.21
CUST_020220,AT,tech_software,2024-05-27,mature,41,medium,False,5.93
CUST_020221,NL,wholesale_b2b,2025-01-28,growing,19,low,False,3.18
CUST_020222,NL,travel_hospitality,2024-11-29,established,11,low,False,5.8
CUST_020223,IT,construction_trades,2024-08-12,established,16,low,False,4.86
CUST_020224,BE,health_wellness,2024-12-31,established,59,medium,False,4.97
CUST_020225,NL,restaurants_food,2025-03-17,growing,41,medium,False,1.25
CUST_020226,FR,restaurants_food,2025-04-26,growing,34,medium,False,1.15
CUST_020227,IE,professional_services,2025-01-14,growing,34,medium,False,0.67
CUST_020228,ES,retail_physical,2024-10-21,established,32,medium,False,5.38
CUST_020229,FR,retail_online,2025-01-07,growing,39,medium,False,3.99
CUST_020230,IT,retail_physical,2024-06-02,mature,42,medium,False,6.28
CUST_020231,FR,construction_trades,2024-09-18,established,21,low,False,1.78
CUST_020232,IT,construction_trades,2024-06-07,mature,45,medium,False,7.1
CUST_020233,PT,tech_software,2024-12-12,established,6,low,False,5.92
CUST_020234,PL,professional_services,2024-09-01,established,39,medium,False,0.1
CUST_020235,IE,health_wellness,2024-07-23,established,16,low,False,0.79
CUST_020236,DK,travel_hospitality,2024-06-07,mature,7,low,False,9.05
CUST_020237,BE,retail_online,2024-05-25,mature,11,low,False,2.62
CUST_020238,BE,wholesale_b2b,2025-05-08,growing,2,low,False,2.61
CUST_020239,NL,wholesale_b2b,2025-01-06,growing,5,low,False,2.92
CUST_020240,AT,professional_services,2024-11-27,established,13,low,False,5.85
CUST_020241,PL,wholesale_b2b,2025-05-19,growing,22,low,False,0.5
CUST_020242,SE,tech_software,2024-07-18,established,7,low,False,2.51
CUST_020243,ES,retail_online,2024-08-12,established,28,low,False,7.4
CUST_020244,DE,wholesale_b2b,2024-02-24,mature,2,low,False,1.31
CUST_020245,NL,logistics,2024-12-24,established,44,medium,False,4.27
CUST_020246,FR,logistics,2024-08-07,established,24,low,False,3.06
CUST_020247,ES,professional_services,2024-11-30,established,52,medium,False,7.88
CUST_020248,PT,tech_software,2024-11-20,established,21,low,False,6.49
CUST_020249,ES,creative_media,2024-12-18,established,34,medium,False,7.59
CUST_020250,IT,retail_online,2025-02-21,growing,32,medium,False,1.45
CUST_020251,FR,restaurants_food,2024-02-04,mature,31,medium,False,9.21
CUST_020252,DK,wholesale_b2b,2024-06-12,mature,14,low,False,9.65
CUST_020253,PT,construction_trades,2024-07-11,established,39,medium,False,8.65
CUST_020254,DE,construction_trades,2025-01-16,growing,42,medium,False,3.35
CUST_020255,IT,wholesale_b2b,2025-01-27,growing,22,low,False,1.21
CUST_020256,DE,travel_hospitality,2025-05-08,growing,31,medium,False,3.02
CUST_020257,IT,retail_physical,2025-01-04,growing,13,low,False,1.29
CUST_020258,IT,professional_services,2025-01-13,growing,14,low,False,2.32
CUST_020259,FR,beauty_personal_care,2024-01-19,mature,49,medium,False,7.35
CUST_020260,DE,logistics,2024-12-02,established,34,medium,False,5.83
CUST_020261,ES,logistics,2025-05-01,growing,25,low,False,0.1
CUST_020262,FR,creative_media,2024-09-23,established,27,low,False,0.1
CUST_020263,DE,travel_hospitality,2024-10-24,established,8,low,False,3.77
CUST_020264,DE,tech_software,2025-03-28,growing,42,medium,False,3.41
CUST_020265,ES,wholesale_b2b,2024-11-21,established,59,medium,False,3.35
CUST_020266,PL,construction_trades,2024-12-02,established,43,medium,False,3.61
CUST_020267,AT,logistics,2024-07-22,established,0,low,False,6.25
CUST_020268,SE,logistics,2024-07-06,established,9,low,False,5.88
CUST_020269,SE,logistics,2024-11-15,established,34,medium,False,3.24
CUST_020270,NL,travel_hospitality,2025-02-07,growing,17,low,False,3.07
CUST_020271,ES,logistics,2025-06-10,new,7,low,False,0.59
CUST_020272,ES,professional_services,2024-12-10,established,17,low,False,3.58
CUST_020273,NL,health_wellness,2025-04-18,growing,10,low,False,2.03
CUST_020274,DE,restaurants_food,2024-11-14,established,9,low,False,7.5
CUST_020275,DK,retail_physical,2024-02-10,mature,23,low,False,8.86
CUST_020276,DE,professional_services,2024-12-01,established,18,low,False,7.6
CUST_020277,ES,creative_media,2025-03-03,growing,24,low,False,0.97
CUST_020278,NL,construction_trades,2024-01-26,mature,7,low,False,3.94
CUST_020279,ES,construction_trades,2024-10-20,established,14,low,False,6.09
CUST_020280,AT,logistics,2024-01-22,mature,34,medium,False,7.35
CUST_020281,AT,retail_physical,2024-12-05,established,0,low,False,3.67
CUST_020282,AT,tech_software,2024-07-28,established,0,low,False,3.46
CUST_020283,ES,retail_online,2024-12-31,established,52,medium,False,7.44
CUST_020284,DE,logistics,2024-09-02,established,47,medium,False,2.32
CUST_020285,DE,retail_physical,2025-01-09,growing,3,low,False,1.09
CUST_020286,FR,retail_online,2024-04-17,mature,20,low,False,5.62
CUST_020287,NL,tech_software,2024-10-09,established,8,low,False,5.82
CUST_020288,FR,logistics,2024-09-09,established,17,low,False,4.69
CUST_020289,IT,restaurants_food,2024-10-10,established,68,high,False,4.4
CUST_020290,IE,wholesale_b2b,2024-06-22,mature,23,low,False,4.52
CUST_020291,IT,logistics,2024-12-08,established,17,low,False,3.11
CUST_020292,IT,creative_media,2025-01-14,growing,33,medium,False,1.55
CUST_020293,AT,construction_trades,2024-12-05,established,41,medium,False,6.48
CUST_020294,PT,travel_hospitality,2024-07-31,established,5,low,False,5.51
CUST_020295,NL,beauty_personal_care,2025-04-14,growing,31,medium,False,2.71
CUST_020296,SE,construction_trades,2025-03-04,growing,35,medium,False,3.35
CUST_020297,IE,professional_services,2025-02-20,growing,26,low,False,1.85
CUST_020298,AT,travel_hospitality,2025-04-14,growing,35,medium,False,1.41
CUST_020299,ES,tech_software,2025-03-04,growing,4,low,False,1.09
CUST_020300,NL,restaurants_food,2024-08-10,established,23,low,False,1.9
CUST_020301,PL,retail_physical,2024-10-05,established,37,medium,False,2.13
CUST_020302,PT,construction_trades,2024-07-10,established,12,low,False,4.79
CUST_020303,DE,tech_software,2024-08-08,established,29,low,False,5.3
CUST_020304,PT,logistics,2024-11-05,established,6,low,False,0.92
CUST_020305,PT,creative_media,2025-01-04,growing,27,low,False,2.41
CUST_020306,NL,retail_physical,2024-07-07,established,53,medium,False,3.92
CUST_020307,DE,wholesale_b2b,2024-06-28,mature,70,high,False,8.66
CUST_020308,FR,tech_software,2024-06-09,mature,18,low,False,13.08
CUST_020309,AT,health_wellness,2024-11-08,established,37,medium,False,2.02
CUST_020310,FR,tech_software,2024-11-16,established,14,low,False,7.17
CUST_020311,IT,construction_trades,2024-02-09,mature,11,low,False,3.73
CUST_020312,PL,travel_hospitality,2024-09-22,established,24,low,False,0.1
CUST_020313,DE,health_wellness,2024-05-22,mature,48,medium,False,5.7
CUST_020314,NL,tech_software,2024-11-02,established,21,low,False,6.35
CUST_020315,BE,professional_services,2025-05-20,growing,22,low,False,2.23
CUST_020316,BE,professional_services,2025-01-18,growing,0,low,False,1.56
CUST_020317,DE,retail_physical,2025-02-23,growing,32,medium,False,3.28
CUST_020318,FR,retail_physical,2024-11-19,established,23,low,False,3.64
CUST_020319,NL,health_wellness,2024-02-23,mature,0,low,False,6.64
CUST_020320,IT,logistics,2024-11-23,established,11,low,False,6.19
CUST_020321,BE,wholesale_b2b,2024-09-07,established,10,low,False,6.24
CUST_020322,BE,travel_hospitality,2024-11-25,established,17,low,False,3.31
CUST_020323,NL,tech_software,2024-10-06,established,48,medium,False,2.06
CUST_020324,FR,retail_online,2024-08-11,established,15,low,False,7.97
CUST_020325,BE,creative_media,2024-07-19,established,12,low,False,6.62
CUST_020326,PL,logistics,2024-12-03,established,12,low,False,2.2
CUST_020327,NL,beauty_personal_care,2024-09-26,established,32,medium,False,2.56
CUST_020328,NL,wholesale_b2b,2024-10-19,established,20,low,False,7.0
CUST_020329,FR,travel_hospitality,2024-11-30,established,25,low,False,4.2
CUST_020330,DE,tech_software,2024-08-03,established,14,low,False,3.64
CUST_020331,IT,restaurants_food,2024-09-19,established,18,low,False,0.1
CUST_020332,PT,retail_physical,2024-04-15,mature,5,low,False,7.22
CUST_020333,IT,retail_online,2024-07-02,established,42,medium,False,3.13
CUST_020334,PT,wholesale_b2b,2024-05-16,mature,6,low,False,5.05
CUST_020335,PL,health_wellness,2024-07-24,established,27,low,False,4.86
CUST_020336,FR,travel_hospitality,2025-04-28,growing,11,low,False,3.23
CUST_020337,PT,creative_media,2025-02-05,growing,41,medium,False,1.1
CUST_020338,SE,retail_physical,2024-10-09,established,9,low,False,6.68
CUST_020339,DE,creative_media,2025-01-07,growing,34,medium,False,3.15
CUST_020340,PT,restaurants_food,2024-11-12,established,55,medium,False,1.87
CUST_020341,BE,professional_services,2025-01-26,growing,8,low,False,3.04
CUST_020342,FR,tech_software,2024-03-16,mature,0,low,False,4.38
CUST_020343,IT,professional_services,2025-02-19,growing,34,medium,False,1.92
CUST_020344,DE,health_wellness,2025-01-28,growing,36,medium,False,1.75
CUST_020345,PT,professional_services,2025-05-15,growing,21,low,False,3.24
CUST_020346,PL,construction_trades,2024-07-16,established,25,low,False,7.35
CUST_020347,IT,construction_trades,2024-12-25,established,25,low,False,4.8
CUST_020348,PL,travel_hospitality,2024-09-09,established,17,low,False,3.4
CUST_020349,DE,beauty_personal_care,2025-04-13,growing,28,low,False,0.87
CUST_020350,PL,wholesale_b2b,2024-11-20,established,12,low,False,3.95
CUST_020351,NL,logistics,2025-05-23,growing,24,low,False,1.29
CUST_020352,BE,logistics,2025-02-26,growing,46,medium,False,2.24
CUST_020353,DE,professional_services,2024-05-18,mature,31,medium,False,12.46
