alert_id,customer_id,related_transaction_id,alert_date,alert_type,severity,is_true_positive,analyst_disposition
ALERT_0016754,CUST_013300,TXN_001322644,2025-02-09,high_risk_merchant,medium,False,monitor
ALERT_0016755,CUST_002969,TXN_000297684,2025-06-24,structuring_pattern,low,False,cleared
ALERT_0016756,CUST_028019,TXN_002789446,2025-05-28,high_risk_merchant,medium,False,cleared
ALERT_0016757,CUST_028019,TXN_002789523,2024-12-10,sudden_volume_spike,medium,False,cleared
ALERT_0016758,CUST_013969,TXN_001388012,2024-09-15,sudden_volume_spike,low,False,cleared
ALERT_0016759,CUST_013969,TXN_001388102,2024-09-26,card_testing_pattern,low,False,cleared
ALERT_0016760,CUST_024756,TXN_002462788,2025-06-16,high_velocity_transactions,medium,False,cleared
ALERT_0016761,CUST_007993,TXN_000800752,2025-05-28,sudden_volume_spike,low,False,cleared
ALERT_0016762,CUST_025230,TXN_002507552,2025-04-10,sudden_volume_spike,medium,False,cleared
ALERT_0016763,CUST_049584,TXN_004910323,2025-04-26,high_risk_merchant,low,False,cleared
ALERT_0016764,CUST_037832,TXN_003748663,2025-05-12,unusual_geography,low,False,monitor
ALERT_0016765,CUST_007374,TXN_000736830,2025-02-28,sanctions_potential_match,medium,False,cleared
ALERT_0016766,CUST_003898,TXN_000386909,2025-04-25,high_risk_merchant,low,False,cleared
ALERT_0016767,CUST_048924,TXN_004844942,2024-10-10,mule_indicator,low,False,cleared
ALERT_0016768,CUST_048924,TXN_004844957,2024-08-27,high_velocity_transactions,medium,False,cleared
ALERT_0016769,CUST_048924,TXN_004844923,2024-11-26,unusual_geography,medium,False,cleared
ALERT_0016770,CUST_049681,TXN_004919969,2025-02-21,high_velocity_transactions,low,False,cleared
ALERT_0016771,CUST_042483,TXN_004210144,2024-11-20,round_amount_pattern,low,False,cleared
ALERT_0016772,CUST_009636,TXN_000964768,2025-01-17,structuring_pattern,medium,False,cleared
ALERT_0016773,CUST_006039,TXN_000601343,2024-06-14,round_amount_pattern,medium,False,cleared
ALERT_0016774,CUST_007206,TXN_000719808,2024-07-29,sudden_volume_spike,medium,False,cleared
ALERT_0016775,CUST_005446,TXN_000541503,2025-01-23,sanctions_potential_match,low,False,cleared
ALERT_0016776,CUST_045591,TXN_004513375,2025-05-20,high_risk_merchant,low,False,cleared
ALERT_0016777,CUST_009921,TXN_000988674,2024-09-12,sanctions_potential_match,high,False,cleared
ALERT_0016778,CUST_009921,TXN_000988557,2025-04-13,sanctions_potential_match,low,False,cleared
ALERT_0016779,CUST_028864,TXN_002869705,2024-09-07,mule_indicator,low,False,monitor
ALERT_0016780,CUST_025623,TXN_002547113,2025-03-01,high_risk_merchant,high,False,monitor
ALERT_0016781,CUST_022174,TXN_002213973,2025-05-29,sanctions_potential_match,medium,False,cleared
ALERT_0016782,CUST_006104,TXN_000608149,2024-12-19,mule_indicator,medium,False,monitor
ALERT_0016783,CUST_025046,TXN_002489645,2024-07-05,mule_indicator,medium,False,monitor
ALERT_0016784,CUST_025046,TXN_002489645,2024-07-05,card_testing_pattern,medium,False,cleared
ALERT_0016785,CUST_025046,TXN_002489652,2024-09-09,card_testing_pattern,low,False,cleared
ALERT_0016786,CUST_010981,TXN_001091244,2024-12-22,high_velocity_transactions,high,False,monitor
ALERT_0016787,CUST_027325,TXN_002717051,2025-05-31,round_amount_pattern,medium,False,cleared
ALERT_0016788,CUST_040038,TXN_003965050,2025-03-20,high_risk_merchant,low,False,monitor
ALERT_0016789,CUST_037582,TXN_003723418,2024-06-26,unusual_geography,medium,False,cleared
ALERT_0016790,CUST_043188,TXN_004278685,2025-05-15,card_testing_pattern,low,False,cleared
ALERT_0016791,CUST_008916,TXN_000892187,2025-04-03,card_testing_pattern,medium,False,cleared
ALERT_0016792,CUST_006822,TXN_000679984,2025-03-31,structuring_pattern,high,False,cleared
ALERT_0016793,CUST_046637,TXN_004618065,2025-02-12,mule_indicator,high,False,monitor
ALERT_0016794,CUST_046637,TXN_004618105,2024-09-16,structuring_pattern,low,False,cleared
ALERT_0016795,CUST_006994,TXN_000697933,2025-02-07,high_velocity_transactions,low,False,cleared
ALERT_0016796,CUST_001844,TXN_000186617,2025-05-16,round_amount_pattern,low,False,cleared
ALERT_0016797,CUST_001844,TXN_000186617,2025-05-16,unusual_geography,low,False,monitor
ALERT_0016798,CUST_001844,TXN_000186615,2025-02-13,high_velocity_transactions,medium,False,monitor
ALERT_0016799,CUST_035643,TXN_003530623,2025-03-24,structuring_pattern,low,False,cleared
ALERT_0016800,CUST_016318,TXN_001616654,2024-07-22,round_amount_pattern,medium,False,cleared
ALERT_0016801,CUST_037155,TXN_003682258,2024-11-28,card_testing_pattern,low,False,cleared
ALERT_0016802,CUST_043764,TXN_004332690,2025-03-28,sudden_volume_spike,medium,False,monitor
ALERT_0016803,CUST_043764,TXN_004332737,2025-05-17,round_amount_pattern,low,False,cleared
ALERT_0016804,CUST_043764,TXN_004332760,2024-10-13,high_risk_merchant,low,False,cleared
ALERT_0016805,CUST_046937,TXN_004647254,2025-03-24,card_testing_pattern,low,False,cleared
ALERT_0016806,CUST_007073,TXN_000705338,2025-05-19,round_amount_pattern,medium,False,cleared
ALERT_0016807,CUST_007073,TXN_000705209,2024-08-30,structuring_pattern,low,False,monitor
ALERT_0016808,CUST_047566,TXN_004708894,2025-04-17,mule_indicator,high,False,cleared
ALERT_0016809,CUST_046770,TXN_004631521,2025-04-25,structuring_pattern,low,False,cleared
ALERT_0016810,CUST_041405,TXN_004099725,2024-10-19,structuring_pattern,low,False,cleared
ALERT_0016811,CUST_008001,TXN_000801576,2025-06-13,card_testing_pattern,medium,False,cleared
ALERT_0016812,CUST_008001,TXN_000801624,2025-06-15,mule_indicator,medium,False,cleared
ALERT_0016813,CUST_043100,TXN_004271168,2025-03-20,card_testing_pattern,medium,False,cleared
ALERT_0016814,CUST_010085,TXN_001006815,2025-03-11,card_testing_pattern,high,False,monitor
ALERT_0016815,CUST_017691,TXN_001755048,2024-09-19,mule_indicator,medium,False,cleared
ALERT_0016816,CUST_022439,TXN_002241410,2025-05-15,card_testing_pattern,low,False,cleared
ALERT_0016817,CUST_022439,TXN_002241411,2025-01-06,card_testing_pattern,low,False,cleared
ALERT_0016818,CUST_025112,TXN_002496814,2025-04-23,unusual_geography,low,False,monitor
ALERT_0016819,CUST_025167,TXN_002501634,2024-11-23,round_amount_pattern,low,False,cleared
ALERT_0016820,CUST_021274,TXN_002121957,2024-05-11,sudden_volume_spike,medium,False,cleared
ALERT_0016821,CUST_021274,TXN_002121876,2024-07-11,structuring_pattern,low,False,cleared
ALERT_0016822,CUST_000582,TXN_000056331,2024-11-05,sudden_volume_spike,high,False,cleared
ALERT_0016823,CUST_000582,TXN_000056373,2025-06-19,sudden_volume_spike,medium,False,monitor
ALERT_0016824,CUST_011834,TXN_001177563,2024-12-06,high_velocity_transactions,low,False,cleared
ALERT_0016825,CUST_011834,TXN_001177528,2024-07-08,sanctions_potential_match,medium,False,cleared
ALERT_0016826,CUST_011834,TXN_001177532,2025-05-28,card_testing_pattern,medium,False,cleared
ALERT_0016827,CUST_018032,TXN_001791364,2024-09-12,card_testing_pattern,low,False,cleared
ALERT_0016828,CUST_018032,TXN_001791340,2025-03-22,sanctions_potential_match,high,False,cleared
ALERT_0016829,CUST_018032,TXN_001791361,2024-09-29,mule_indicator,medium,False,monitor
ALERT_0016830,CUST_018712,TXN_001864459,2025-03-14,sudden_volume_spike,low,False,cleared
ALERT_0016831,CUST_033070,TXN_003275686,2025-04-07,round_amount_pattern,medium,False,cleared
ALERT_0016832,CUST_033070,TXN_003275630,2025-06-14,unusual_geography,high,False,monitor
ALERT_0016833,CUST_014072,TXN_001397252,2025-04-14,unusual_geography,medium,False,cleared
ALERT_0016834,CUST_040721,TXN_004035096,2025-04-16,high_velocity_transactions,low,False,monitor
ALERT_0016835,CUST_024198,TXN_002406631,2025-03-24,sanctions_potential_match,medium,False,monitor
ALERT_0016836,CUST_024198,TXN_002406648,2025-03-05,structuring_pattern,high,False,cleared
ALERT_0016837,CUST_026580,TXN_002645158,2025-06-17,structuring_pattern,medium,False,monitor
ALERT_0016838,CUST_026580,TXN_002645154,2025-05-28,unusual_geography,medium,False,cleared
ALERT_0016839,CUST_035947,TXN_003561460,2025-05-05,high_risk_merchant,high,False,cleared
ALERT_0016840,CUST_035947,TXN_003561468,2025-03-30,mule_indicator,low,False,monitor
ALERT_0016841,CUST_010835,TXN_001077019,2025-01-09,structuring_pattern,medium,False,cleared
ALERT_0016842,CUST_039712,TXN_003932772,2025-03-23,unusual_geography,medium,False,cleared
ALERT_0016843,CUST_018371,TXN_001828145,2025-04-12,high_velocity_transactions,medium,False,monitor
ALERT_0016844,CUST_018371,TXN_001828188,2025-02-23,structuring_pattern,medium,False,cleared
ALERT_0016845,CUST_002509,TXN_000253786,2025-05-17,round_amount_pattern,low,False,cleared
ALERT_0016846,CUST_046947,TXN_004648364,2025-04-06,sanctions_potential_match,medium,False,cleared
ALERT_0016847,CUST_046947,TXN_004648424,2024-11-21,high_velocity_transactions,high,False,monitor
ALERT_0016848,CUST_040220,TXN_003981652,2025-04-27,sudden_volume_spike,low,False,monitor
ALERT_0016849,CUST_040220,TXN_003981683,2024-10-18,unusual_geography,low,False,cleared
ALERT_0016850,CUST_040220,TXN_003981624,2025-01-13,high_velocity_transactions,low,False,cleared
ALERT_0016851,CUST_021135,TXN_002106512,2025-06-15,card_testing_pattern,medium,False,cleared
ALERT_0016852,CUST_015775,TXN_001560498,2024-11-22,sudden_volume_spike,low,False,cleared
ALERT_0016853,CUST_022440,TXN_002241422,2025-02-17,sanctions_potential_match,low,False,monitor
ALERT_0016854,CUST_019584,TXN_001953579,2025-05-03,high_velocity_transactions,low,False,cleared
ALERT_0016855,CUST_038349,TXN_003799655,2025-04-30,sanctions_potential_match,medium,False,cleared
ALERT_0016856,CUST_038288,TXN_003793855,2025-02-19,sudden_volume_spike,high,False,monitor
ALERT_0016857,CUST_022822,TXN_002279892,2025-05-30,high_risk_merchant,medium,False,cleared
ALERT_0016858,CUST_030165,TXN_002994938,2024-12-15,high_risk_merchant,medium,False,cleared
ALERT_0016859,CUST_024254,TXN_002413123,2024-09-07,sanctions_potential_match,low,False,cleared
ALERT_0016860,CUST_024254,TXN_002413176,2025-03-29,mule_indicator,low,False,monitor
ALERT_0016861,CUST_012885,TXN_001280956,2025-03-17,high_risk_merchant,low,False,cleared
ALERT_0016862,CUST_032892,TXN_003258224,2025-04-21,unusual_geography,medium,False,monitor
ALERT_0016863,CUST_032892,TXN_003258276,2025-03-15,mule_indicator,low,False,monitor
ALERT_0016864,CUST_022347,TXN_002232017,2025-04-14,sudden_volume_spike,low,False,cleared
ALERT_0016865,CUST_022347,TXN_002232032,2025-03-18,card_testing_pattern,high,False,cleared
ALERT_0016866,CUST_022347,TXN_002232024,2025-04-17,mule_indicator,high,False,cleared
ALERT_0016867,CUST_024485,TXN_002434517,2025-04-12,round_amount_pattern,medium,False,cleared
ALERT_0016868,CUST_024485,TXN_002434531,2025-01-17,high_risk_merchant,low,False,monitor
ALERT_0016869,CUST_024485,TXN_002434511,2025-01-16,high_velocity_transactions,medium,False,cleared
ALERT_0016870,CUST_026080,TXN_002592795,2025-04-07,sudden_volume_spike,medium,False,cleared
ALERT_0016871,CUST_026080,TXN_002592795,2025-04-07,high_risk_merchant,medium,False,cleared
ALERT_0016872,CUST_027191,TXN_002703263,2025-03-18,card_testing_pattern,medium,False,cleared
ALERT_0016873,CUST_043953,TXN_004351691,2025-05-21,mule_indicator,medium,False,cleared
ALERT_0016874,CUST_028323,TXN_002817155,2024-08-28,unusual_geography,low,False,monitor
ALERT_0016875,CUST_028323,TXN_002817129,2024-12-14,sudden_volume_spike,medium,False,cleared
ALERT_0016876,CUST_009643,TXN_000965543,2025-05-23,structuring_pattern,medium,False,monitor
ALERT_0016877,CUST_009643,TXN_000965566,2025-05-03,sanctions_potential_match,high,False,cleared
ALERT_0016878,CUST_009643,TXN_000965559,2025-01-24,sanctions_potential_match,low,False,cleared
ALERT_0016879,CUST_031016,TXN_003078162,2024-08-24,sudden_volume_spike,medium,False,cleared
ALERT_0016880,CUST_007133,TXN_000711201,2025-06-16,sanctions_potential_match,medium,False,monitor
ALERT_0016881,CUST_010502,TXN_001045539,2025-04-27,sudden_volume_spike,low,False,monitor
ALERT_0016882,CUST_028465,TXN_002832492,2025-01-23,mule_indicator,high,False,cleared
ALERT_0016883,CUST_009187,TXN_000920017,2024-12-09,sanctions_potential_match,low,False,monitor
ALERT_0016884,CUST_043309,TXN_004290047,2025-03-31,round_amount_pattern,low,False,cleared
ALERT_0016885,CUST_048597,TXN_004813214,2025-05-21,unusual_geography,medium,False,cleared
ALERT_0016886,CUST_048597,TXN_004813234,2025-04-26,card_testing_pattern,medium,False,cleared
ALERT_0016887,CUST_046909,TXN_004644812,2024-09-22,sudden_volume_spike,low,False,monitor
ALERT_0016888,CUST_046909,TXN_004644802,2025-02-27,sanctions_potential_match,high,False,monitor
ALERT_0016889,CUST_046909,TXN_004644841,2025-05-21,mule_indicator,medium,False,cleared
ALERT_0016890,CUST_007169,TXN_000714869,2025-03-16,sanctions_potential_match,low,False,cleared
ALERT_0016891,CUST_007169,TXN_000714878,2025-03-30,round_amount_pattern,high,False,cleared
ALERT_0016892,CUST_042969,TXN_004258580,2025-01-11,structuring_pattern,high,False,cleared
ALERT_0016893,CUST_018683,TXN_001861499,2025-04-06,mule_indicator,high,False,cleared
ALERT_0016894,CUST_037047,TXN_003669491,2025-04-13,high_risk_merchant,high,False,cleared
ALERT_0016895,CUST_037047,TXN_003669610,2025-02-28,high_velocity_transactions,medium,False,monitor
ALERT_0016896,CUST_034827,TXN_003450008,2025-03-02,high_velocity_transactions,high,False,cleared
ALERT_0016897,CUST_045513,TXN_004506195,2025-04-03,structuring_pattern,high,False,cleared
ALERT_0016898,CUST_045513,TXN_004506154,2025-05-23,high_risk_merchant,low,False,monitor
ALERT_0016899,CUST_045513,TXN_004506146,2025-04-24,high_risk_merchant,low,False,monitor
ALERT_0016900,CUST_008605,TXN_000861416,2024-11-22,high_velocity_transactions,low,False,cleared
ALERT_0016901,CUST_015650,TXN_001549143,2025-03-08,unusual_geography,low,False,cleared
ALERT_0016902,CUST_019836,TXN_001977175,2025-03-14,sudden_volume_spike,high,False,monitor
ALERT_0016903,CUST_042846,TXN_004245049,2025-06-19,structuring_pattern,high,False,cleared
ALERT_0016904,CUST_013492,TXN_001341312,2025-05-13,unusual_geography,medium,False,cleared
ALERT_0016905,CUST_038183,TXN_003784041,2025-06-09,sanctions_potential_match,medium,False,monitor
ALERT_0016906,CUST_038183,TXN_003784093,2024-08-19,unusual_geography,low,False,cleared
ALERT_0016907,CUST_010576,TXN_001053121,2025-05-08,structuring_pattern,low,False,cleared
ALERT_0016908,CUST_008347,TXN_000836310,2025-01-06,high_risk_merchant,low,False,cleared
ALERT_0016909,CUST_015483,TXN_001532642,2025-04-29,mule_indicator,medium,False,cleared
ALERT_0016910,CUST_015483,TXN_001532635,2025-04-25,unusual_geography,low,False,cleared
ALERT_0016911,CUST_015483,TXN_001532639,2025-04-19,structuring_pattern,low,False,cleared
ALERT_0016912,CUST_020442,TXN_002037540,2025-04-01,high_velocity_transactions,high,False,cleared
ALERT_0016913,CUST_020662,TXN_002057697,2025-01-05,card_testing_pattern,low,False,monitor
ALERT_0016914,CUST_020662,TXN_002057681,2024-10-03,structuring_pattern,medium,False,cleared
ALERT_0016915,CUST_036507,TXN_003616554,2025-04-19,card_testing_pattern,high,False,cleared
ALERT_0016916,CUST_048498,TXN_004804365,2024-10-21,mule_indicator,medium,False,cleared
ALERT_0016917,CUST_016790,TXN_001664540,2025-05-02,high_velocity_transactions,low,False,cleared
ALERT_0016918,CUST_016790,TXN_001664487,2025-03-26,structuring_pattern,medium,False,cleared
ALERT_0016919,CUST_040957,TXN_004057849,2025-04-26,high_velocity_transactions,low,False,monitor
ALERT_0016920,CUST_040957,TXN_004057847,2025-04-26,sudden_volume_spike,medium,False,monitor
ALERT_0016921,CUST_038598,TXN_003822242,2024-09-20,structuring_pattern,low,False,monitor
ALERT_0016922,CUST_038598,TXN_003822299,2024-06-29,high_velocity_transactions,medium,False,cleared
ALERT_0016923,CUST_041607,TXN_004119815,2025-03-12,high_risk_merchant,low,False,cleared
ALERT_0016924,CUST_008791,TXN_000880197,2024-11-02,card_testing_pattern,medium,False,cleared
ALERT_0016925,CUST_008791,TXN_000880352,2025-06-23,sanctions_potential_match,medium,False,cleared
ALERT_0016926,CUST_048035,TXN_004757814,2025-05-01,structuring_pattern,high,False,cleared
ALERT_0016927,CUST_001541,TXN_000157234,2025-02-25,mule_indicator,medium,False,cleared
ALERT_0016928,CUST_038694,TXN_003831568,2025-04-22,card_testing_pattern,high,False,monitor
ALERT_0016929,CUST_038694,TXN_003831569,2025-05-26,high_risk_merchant,low,False,cleared
ALERT_0016930,CUST_043937,TXN_004350226,2025-06-17,card_testing_pattern,medium,False,cleared
ALERT_0016931,CUST_008873,TXN_000888543,2025-01-21,unusual_geography,low,False,cleared
ALERT_0016932,CUST_008873,TXN_000888661,2024-10-08,high_velocity_transactions,high,False,cleared
ALERT_0016933,CUST_004761,TXN_000474960,2024-08-16,high_risk_merchant,high,False,cleared
ALERT_0016934,CUST_024954,TXN_002481256,2025-03-30,sudden_volume_spike,high,False,monitor
ALERT_0016935,CUST_045173,TXN_004472413,2024-11-02,unusual_geography,medium,False,cleared
ALERT_0016936,CUST_017097,TXN_001693292,2024-12-21,mule_indicator,medium,False,cleared
ALERT_0016937,CUST_030810,TXN_003058897,2025-03-18,sanctions_potential_match,medium,False,cleared
ALERT_0016938,CUST_049257,TXN_004876825,2024-11-13,mule_indicator,medium,False,monitor
ALERT_0016939,CUST_048244,TXN_004779891,2025-05-31,sudden_volume_spike,low,False,monitor
ALERT_0016940,CUST_048244,TXN_004779888,2025-06-17,high_velocity_transactions,low,False,cleared
ALERT_0016941,CUST_012123,TXN_001206359,2025-04-07,sudden_volume_spike,low,False,monitor
ALERT_0016942,CUST_046391,TXN_004595955,2025-04-14,card_testing_pattern,medium,False,cleared
ALERT_0016943,CUST_022042,TXN_002199098,2025-03-24,round_amount_pattern,high,False,cleared
ALERT_0016944,CUST_047207,TXN_004673779,2025-05-25,structuring_pattern,medium,False,cleared
ALERT_0016945,CUST_014568,TXN_001442848,2025-03-16,sanctions_potential_match,low,False,monitor
ALERT_0016946,CUST_017744,TXN_001759497,2024-08-23,round_amount_pattern,low,False,monitor
ALERT_0016947,CUST_021244,TXN_002118843,2025-03-16,card_testing_pattern,medium,False,cleared
ALERT_0016948,CUST_036546,TXN_003620562,2025-01-16,sanctions_potential_match,medium,False,cleared
ALERT_0016949,CUST_038037,TXN_003770495,2025-06-22,structuring_pattern,medium,False,cleared
ALERT_0016950,CUST_038351,TXN_003799728,2025-05-12,high_velocity_transactions,low,False,cleared
ALERT_0016951,CUST_020231,TXN_002017074,2025-01-29,high_velocity_transactions,medium,False,cleared
ALERT_0016952,CUST_004160,TXN_000413732,2025-02-23,high_velocity_transactions,low,False,cleared
ALERT_0016953,CUST_004160,TXN_000413743,2025-04-20,round_amount_pattern,low,False,cleared
ALERT_0016954,CUST_024816,TXN_002469135,2024-08-31,sudden_volume_spike,low,False,cleared
ALERT_0016955,CUST_024816,TXN_002469083,2025-03-24,sudden_volume_spike,high,False,cleared
ALERT_0016956,CUST_024816,TXN_002469129,2024-06-25,card_testing_pattern,low,False,cleared
ALERT_0016957,CUST_044790,TXN_004436420,2025-06-18,mule_indicator,low,False,monitor
ALERT_0016958,CUST_013515,TXN_001343941,2025-04-06,unusual_geography,high,False,cleared
ALERT_0016959,CUST_009631,TXN_000964014,2024-12-31,round_amount_pattern,high,False,monitor
ALERT_0016960,CUST_033520,TXN_003317656,2025-06-20,sudden_volume_spike,low,False,monitor
ALERT_0016961,CUST_033776,TXN_003344810,2025-02-24,card_testing_pattern,medium,False,cleared
ALERT_0016962,CUST_033776,TXN_003344801,2024-12-31,unusual_geography,low,False,monitor
ALERT_0016963,CUST_017402,TXN_001723899,2025-06-18,high_velocity_transactions,medium,False,cleared
ALERT_0016964,CUST_017402,TXN_001723899,2025-06-18,unusual_geography,medium,False,cleared
ALERT_0016965,CUST_014411,TXN_001429639,2025-05-03,high_risk_merchant,low,False,monitor
ALERT_0016966,CUST_000226,TXN_000023397,2025-04-12,card_testing_pattern,medium,False,cleared
ALERT_0016967,CUST_035648,TXN_003531243,2025-02-16,high_velocity_transactions,medium,False,cleared
ALERT_0016968,CUST_028954,TXN_002878470,2025-03-16,unusual_geography,medium,False,cleared
ALERT_0016969,CUST_028954,TXN_002878462,2025-03-04,structuring_pattern,medium,False,cleared
ALERT_0016970,CUST_032148,TXN_003185147,2025-01-13,sudden_volume_spike,high,False,cleared
ALERT_0016971,CUST_032148,TXN_003185118,2025-01-20,unusual_geography,medium,False,cleared
ALERT_0016972,CUST_027077,TXN_002693545,2024-12-17,high_velocity_transactions,medium,False,cleared
ALERT_0016973,CUST_018588,TXN_001852048,2025-03-11,round_amount_pattern,low,False,cleared
ALERT_0016974,CUST_031220,TXN_003095940,2024-09-27,structuring_pattern,medium,False,monitor
ALERT_0016975,CUST_013645,TXN_001356171,2025-02-27,high_risk_merchant,high,False,cleared
ALERT_0016976,CUST_031402,TXN_003112849,2025-05-19,high_risk_merchant,medium,False,cleared
ALERT_0016977,CUST_036892,TXN_003653198,2024-12-25,sanctions_potential_match,medium,False,cleared
ALERT_0016978,CUST_031316,TXN_003104074,2024-11-21,card_testing_pattern,high,False,monitor
ALERT_0016979,CUST_031316,TXN_003104029,2024-09-22,sanctions_potential_match,medium,False,cleared
ALERT_0016980,CUST_049139,TXN_004866090,2024-12-17,unusual_geography,low,False,cleared
ALERT_0016981,CUST_037506,TXN_003716179,2025-06-14,high_risk_merchant,low,False,monitor
ALERT_0016982,CUST_037506,TXN_003716178,2025-05-04,card_testing_pattern,low,False,monitor
ALERT_0016983,CUST_037506,TXN_003716180,2025-04-11,structuring_pattern,low,False,cleared
ALERT_0016984,CUST_007250,TXN_000723116,2025-05-03,unusual_geography,medium,False,cleared
ALERT_0016985,CUST_033942,TXN_003361377,2024-10-28,sudden_volume_spike,low,False,cleared
ALERT_0016986,CUST_039840,TXN_003945309,2025-04-24,mule_indicator,low,False,cleared
ALERT_0016987,CUST_040707,TXN_004034058,2025-05-08,round_amount_pattern,medium,False,cleared
ALERT_0016988,CUST_040707,TXN_004034063,2025-04-05,card_testing_pattern,medium,False,cleared
ALERT_0016989,CUST_029980,TXN_002976560,2024-12-17,card_testing_pattern,low,False,cleared
ALERT_0016990,CUST_041063,TXN_004068524,2025-05-22,unusual_geography,low,False,cleared
ALERT_0016991,CUST_041063,TXN_004068544,2025-05-28,structuring_pattern,low,False,monitor
ALERT_0016992,CUST_041063,TXN_004068513,2025-02-16,high_velocity_transactions,low,False,monitor
ALERT_0016993,CUST_001190,TXN_000120430,2024-05-21,unusual_geography,medium,False,monitor
ALERT_0016994,CUST_041899,TXN_004149603,2025-02-08,mule_indicator,medium,False,cleared
ALERT_0016995,CUST_041899,TXN_004149605,2025-06-12,unusual_geography,low,False,cleared
ALERT_0016996,CUST_041899,TXN_004149622,2025-06-20,unusual_geography,low,False,cleared
ALERT_0016997,CUST_045581,TXN_004512943,2025-02-05,high_velocity_transactions,high,False,monitor
ALERT_0016998,CUST_009452,TXN_000946457,2025-04-18,high_velocity_transactions,low,False,cleared
ALERT_0016999,CUST_031448,TXN_003117148,2025-04-14,card_testing_pattern,low,False,cleared
ALERT_0017000,CUST_037350,TXN_003702148,2025-02-26,unusual_geography,low,False,cleared
ALERT_0017001,CUST_024728,TXN_002459969,2025-03-31,sanctions_potential_match,low,False,monitor
ALERT_0017002,CUST_016273,TXN_001612231,2024-10-28,high_risk_merchant,high,False,cleared
ALERT_0017003,CUST_031122,TXN_003087281,2024-09-02,unusual_geography,low,False,cleared
ALERT_0017004,CUST_031122,TXN_003087283,2025-02-08,mule_indicator,high,False,cleared
ALERT_0017005,CUST_024751,TXN_002462326,2025-05-23,high_risk_merchant,low,False,cleared
ALERT_0017006,CUST_000871,TXN_000085813,2024-07-27,high_velocity_transactions,medium,False,cleared
ALERT_0017007,CUST_049640,TXN_004916026,2025-06-27,card_testing_pattern,high,False,monitor
ALERT_0017008,CUST_019131,TXN_001904687,2024-11-07,unusual_geography,low,False,cleared
ALERT_0017009,CUST_019168,TXN_001908069,2024-06-02,unusual_geography,low,False,cleared
ALERT_0017010,CUST_006131,TXN_000611159,2025-03-17,sanctions_potential_match,low,False,cleared
ALERT_0017011,CUST_015385,TXN_001523662,2025-03-28,card_testing_pattern,low,False,monitor
ALERT_0017012,CUST_020101,TXN_002005113,2025-02-16,high_velocity_transactions,medium,False,cleared
ALERT_0017013,CUST_031396,TXN_003111710,2024-05-11,round_amount_pattern,low,False,monitor
ALERT_0017014,CUST_004741,TXN_000472227,2025-04-06,sudden_volume_spike,high,False,cleared
ALERT_0017015,CUST_037317,TXN_003699264,2024-07-06,high_risk_merchant,medium,False,cleared
ALERT_0017016,CUST_037317,TXN_003699295,2025-06-04,mule_indicator,low,False,cleared
ALERT_0017017,CUST_037317,TXN_003699284,2025-04-01,mule_indicator,high,False,cleared
ALERT_0017018,CUST_035173,TXN_003483679,2025-04-04,structuring_pattern,medium,False,cleared
ALERT_0017019,CUST_006544,TXN_000651497,2024-08-31,mule_indicator,high,False,cleared
ALERT_0017020,CUST_049039,TXN_004856714,2025-03-25,mule_indicator,low,False,cleared
ALERT_0017021,CUST_008394,TXN_000841337,2025-03-31,round_amount_pattern,medium,False,monitor
ALERT_0017022,CUST_016055,TXN_001590096,2025-06-09,unusual_geography,medium,False,cleared
ALERT_0017023,CUST_016055,TXN_001590045,2025-05-29,high_risk_merchant,low,False,cleared
ALERT_0017024,CUST_040473,TXN_004007190,2025-03-13,round_amount_pattern,medium,False,cleared
ALERT_0017025,CUST_011001,TXN_001093097,2025-06-05,sanctions_potential_match,medium,False,cleared
ALERT_0017026,CUST_007660,TXN_000767452,2024-04-18,round_amount_pattern,low,False,cleared
ALERT_0017027,CUST_008176,TXN_000818833,2025-05-15,round_amount_pattern,low,False,cleared
ALERT_0017028,CUST_008176,TXN_000818833,2025-05-15,high_risk_merchant,low,False,cleared
ALERT_0017029,CUST_008176,TXN_000818822,2025-04-09,high_velocity_transactions,low,False,cleared
ALERT_0017030,CUST_031561,TXN_003127186,2025-01-19,structuring_pattern,medium,False,cleared
ALERT_0017031,CUST_031561,TXN_003127126,2025-04-20,card_testing_pattern,low,False,cleared
ALERT_0017032,CUST_031561,TXN_003127115,2025-01-16,mule_indicator,medium,False,monitor
ALERT_0017033,CUST_046863,TXN_004640284,2024-12-04,unusual_geography,medium,False,cleared
ALERT_0017034,CUST_046863,TXN_004640279,2025-01-02,unusual_geography,medium,False,cleared
ALERT_0017035,CUST_005580,TXN_000554397,2025-04-10,unusual_geography,medium,False,monitor
ALERT_0017036,CUST_032121,TXN_003182588,2024-12-21,sanctions_potential_match,low,False,cleared
ALERT_0017037,CUST_034884,TXN_003455954,2024-06-12,mule_indicator,low,False,cleared
ALERT_0017038,CUST_040325,TXN_003992078,2025-01-28,unusual_geography,medium,False,monitor
ALERT_0017039,CUST_012354,TXN_001227522,2025-06-09,sanctions_potential_match,low,False,cleared
ALERT_0017040,CUST_012354,TXN_001227469,2025-01-02,card_testing_pattern,low,False,monitor
ALERT_0017041,CUST_007538,TXN_000754577,2024-12-01,unusual_geography,low,False,monitor
ALERT_0017042,CUST_007538,TXN_000754569,2025-04-06,round_amount_pattern,low,False,cleared
ALERT_0017043,CUST_007538,TXN_000754540,2025-05-26,unusual_geography,low,False,cleared
