chargeback_id,transaction_id,customer_id,chargeback_date,reason,amount,is_first_party_fraud
CB_001146,TXN_001776254,CUST_017901,2025-05-01,cancelled_recurring,35.76,False
CB_001147,TXN_002943188,CUST_029603,2025-01-14,product_not_received,25.39,False
CB_001148,TXN_003098591,CUST_031256,2025-04-07,fraudulent_transaction,3.94,False
CB_001149,TXN_001940862,CUST_019473,2025-01-15,duplicate_charge,1.72,False
CB_001150,TXN_004949976,CUST_049964,2025-03-21,credit_not_processed,7.06,False
CB_001151,TXN_002993498,CUST_030149,2025-06-13,cancelled_recurring,68.66,False
CB_001152,TXN_000254269,CUST_002518,2024-12-28,credit_not_processed,22.89,False
CB_001153,TXN_003981608,CUST_040219,2025-03-23,fraudulent_transaction,6.67,False
CB_001154,TXN_003739529,CUST_037752,2025-06-01,cancelled_recurring,31.84,False
CB_001155,TXN_003344579,CUST_033774,2024-11-24,duplicate_charge,180.97,False
CB_001156,TXN_004486617,CUST_045304,2024-11-19,product_not_as_described,11.9,False
CB_001157,TXN_000382818,CUST_003858,2025-05-24,credit_not_processed,15.21,False
CB_001158,TXN_001311072,CUST_013187,2025-05-30,cancelled_recurring,28.16,False
CB_001159,TXN_003691019,CUST_037249,2025-03-22,credit_not_processed,32.16,False
CB_001160,TXN_004251190,CUST_042896,2025-04-13,cancelled_recurring,98.01,False
CB_001161,TXN_003880257,CUST_039181,2025-03-25,cancelled_recurring,7.8,False
CB_001162,TXN_003807735,CUST_038445,2024-09-22,product_not_received,23.92,False
CB_001163,TXN_001594156,CUST_016091,2025-03-01,cancelled_recurring,15.16,False
CB_001164,TXN_004894826,CUST_049454,2025-05-25,fraudulent_transaction,171.39,False
CB_001165,TXN_001532282,CUST_015479,2025-01-25,fraudulent_transaction,15.12,False
CB_001166,TXN_004000917,CUST_040410,2025-01-24,authorization_error,12.4,False
CB_001167,TXN_004228899,CUST_042685,2025-03-14,fraudulent_transaction,8.35,False
CB_001168,TXN_002470797,CUST_024837,2025-02-03,fraudulent_transaction,64.63,False
CB_001169,TXN_001990919,CUST_019974,2025-06-15,cancelled_recurring,74.74,False
CB_001170,TXN_000474606,CUST_004760,2025-04-19,cancelled_recurring,7.91,False
CB_001171,TXN_000008587,CUST_000081,2025-05-14,credit_not_processed,2.97,False
CB_001172,TXN_004412600,CUST_044536,2025-02-25,duplicate_charge,91.66,False
CB_001173,TXN_001482043,CUST_014960,2025-06-07,duplicate_charge,26.97,False
CB_001174,TXN_002953632,CUST_029714,2025-03-14,product_not_as_described,86.5,False
CB_001175,TXN_001795247,CUST_018061,2025-05-08,fraudulent_transaction,34.64,False
CB_001176,TXN_004221237,CUST_042605,2024-11-16,authorization_error,482.29,False
CB_001177,TXN_000451199,CUST_004539,2025-06-26,product_not_received,110.45,False
CB_001178,TXN_003456529,CUST_034889,2025-04-23,credit_not_processed,33.31,False
CB_001179,TXN_002926245,CUST_029411,2025-05-24,authorization_error,52.96,False
CB_001180,TXN_004171950,CUST_042110,2025-04-15,product_not_received,23.99,False
CB_001181,TXN_004224845,CUST_042648,2025-02-24,product_not_received,176.1,False
CB_001182,TXN_002600557,CUST_026153,2025-05-02,credit_not_processed,98.11,False
CB_001183,TXN_004029254,CUST_040667,2025-05-03,authorization_error,95.76,False
CB_001184,TXN_002643223,CUST_026551,2025-01-29,fraudulent_transaction,35.54,False
CB_001185,TXN_003237774,CUST_032685,2025-01-30,authorization_error,3.44,False
CB_001186,TXN_004310637,CUST_043528,2025-03-13,cancelled_recurring,25.99,False
CB_001187,TXN_000162617,CUST_001587,2025-02-04,duplicate_charge,71.31,False
CB_001188,TXN_001246716,CUST_012551,2024-08-29,credit_not_processed,163.44,False
CB_001189,TXN_000845067,CUST_008447,2025-04-16,product_not_received,101.88,False
CB_001190,TXN_004047521,CUST_040854,2025-01-08,fraudulent_transaction,7.93,False
CB_001191,TXN_002770529,CUST_027849,2025-04-02,product_not_received,11.02,False
CB_001192,TXN_003351557,CUST_033840,2025-01-22,product_not_received,22.7,False
CB_001193,TXN_003182015,CUST_032116,2025-05-24,product_not_received,26.5,False
CB_001194,TXN_004942674,CUST_049899,2024-10-05,fraudulent_transaction,21.58,False
CB_001195,TXN_004181841,CUST_042204,2024-08-29,cancelled_recurring,123.23,False
CB_001196,TXN_001628138,CUST_016438,2025-01-07,cancelled_recurring,14.45,False
CB_001197,TXN_001202650,CUST_012086,2024-11-08,fraudulent_transaction,4.36,False
CB_001198,TXN_002423200,CUST_024373,2025-01-13,fraudulent_transaction,36.0,False
CB_001199,TXN_000822912,CUST_008224,2025-02-10,fraudulent_transaction,50.01,False
CB_001200,TXN_000205072,CUST_002029,2025-04-03,product_not_as_described,47.78,False
CB_001201,TXN_002842682,CUST_028570,2024-10-24,product_not_as_described,43.9,False
CB_001202,TXN_003748882,CUST_037835,2024-12-15,credit_not_processed,694.89,False
CB_001203,TXN_002662495,CUST_026761,2024-08-07,product_not_received,184.94,False
CB_001204,TXN_004208603,CUST_042465,2024-11-22,duplicate_charge,56.39,False
CB_001205,TXN_003693721,CUST_037270,2024-10-19,duplicate_charge,124.05,False
CB_001206,TXN_002754376,CUST_027703,2025-03-21,product_not_received,121.7,False
CB_001207,TXN_002972094,CUST_029932,2025-06-11,credit_not_processed,35.32,False
CB_001208,TXN_001980629,CUST_019872,2025-05-16,credit_not_processed,88.63,False
CB_001209,TXN_003040799,CUST_030623,2024-11-09,product_not_as_described,16.92,False
CB_001210,TXN_002057835,CUST_020664,2025-02-10,product_not_received,70.5,False
CB_001211,TXN_001085712,CUST_010919,2024-11-05,fraudulent_transaction,2.94,False
CB_001212,TXN_002281420,CUST_022837,2025-02-23,duplicate_charge,10.52,False
CB_001213,TXN_000284343,CUST_002817,2025-01-07,fraudulent_transaction,13.91,False
CB_001214,TXN_002036838,CUST_020434,2025-01-27,fraudulent_transaction,59.53,False
CB_001215,TXN_000928731,CUST_009268,2025-05-24,authorization_error,6.96,False
CB_001216,TXN_001129599,CUST_011343,2025-04-16,product_not_received,63.07,False
CB_001217,TXN_004895928,CUST_049471,2025-03-11,product_not_received,51.58,False
CB_001218,TXN_002111686,CUST_021188,2024-11-18,duplicate_charge,25.25,False
CB_001219,TXN_001154559,CUST_011574,2024-08-22,product_not_as_described,696.88,False
CB_001220,TXN_001193474,CUST_011999,2024-12-12,product_not_received,38.05,False
CB_001221,TXN_004232067,CUST_042723,2025-02-01,fraudulent_transaction,10.62,False
CB_001222,TXN_004297476,CUST_043386,2024-09-28,duplicate_charge,17.14,False
CB_001223,TXN_003576121,CUST_036088,2025-05-26,authorization_error,2.39,False
CB_001224,TXN_000934667,CUST_009345,2025-06-11,credit_not_processed,10.44,False
CB_001225,TXN_004247881,CUST_042870,2025-06-02,fraudulent_transaction,44.39,False
CB_001226,TXN_003945611,CUST_039843,2025-04-18,cancelled_recurring,32.94,False
CB_001227,TXN_001538805,CUST_015542,2025-03-16,duplicate_charge,10.78,False
CB_001228,TXN_004379516,CUST_044217,2024-12-21,authorization_error,7.99,False
CB_001229,TXN_001263980,CUST_012718,2025-03-15,credit_not_processed,8.86,False
CB_001230,TXN_001322975,CUST_013304,2025-05-16,cancelled_recurring,9.86,False
CB_001231,TXN_000023801,CUST_000231,2025-02-24,fraudulent_transaction,200.79,False
CB_001232,TXN_001250335,CUST_012595,2025-01-28,product_not_as_described,177.0,False
CB_001233,TXN_002149271,CUST_021554,2025-05-02,fraudulent_transaction,62.74,False
CB_001234,TXN_002423954,CUST_024382,2025-02-06,credit_not_processed,41.48,False
CB_001235,TXN_000764306,CUST_007634,2025-01-24,product_not_received,23.32,False
CB_001236,TXN_003119032,CUST_031472,2025-05-06,cancelled_recurring,83.55,False
CB_001237,TXN_000038859,CUST_000384,2025-06-09,authorization_error,38.43,False
CB_001238,TXN_003780236,CUST_038141,2025-05-24,product_not_as_described,102.62,False
CB_001239,TXN_002945523,CUST_029626,2025-02-24,cancelled_recurring,33.12,False
CB_001240,TXN_003722728,CUST_037578,2024-10-13,duplicate_charge,7.36,False
CB_001241,TXN_004082325,CUST_041210,2025-02-22,fraudulent_transaction,81.45,False
CB_001242,TXN_003174470,CUST_032036,2025-02-19,authorization_error,4.76,False
CB_001243,TXN_001316358,CUST_013238,2025-06-16,cancelled_recurring,9.63,False
CB_001244,TXN_002720042,CUST_027362,2024-12-13,cancelled_recurring,90.96,False
CB_001245,TXN_004732473,CUST_047794,2024-11-19,cancelled_recurring,59.89,False
CB_001246,TXN_002513983,CUST_025302,2025-03-15,fraudulent_transaction,10.04,False
CB_001247,TXN_003253064,CUST_032838,2025-01-08,product_not_received,38.23,False
CB_001248,TXN_003482529,CUST_035154,2024-10-30,product_not_received,55.11,False
CB_001249,TXN_001911698,CUST_019202,2025-03-12,product_not_as_described,45.22,False
CB_001250,TXN_004659889,CUST_047061,2024-10-26,fraudulent_transaction,49.36,False
CB_001251,TXN_003305184,CUST_033393,2025-02-24,duplicate_charge,2.9,False
CB_001252,TXN_004565076,CUST_046086,2024-05-27,authorization_error,256.47,False
CB_001253,TXN_001728421,CUST_017448,2025-05-25,product_not_received,12.3,False
CB_001254,TXN_004649582,CUST_046960,2024-10-21,product_not_received,12.33,False
CB_001255,TXN_002193562,CUST_021983,2025-04-04,product_not_as_described,42.94,False
CB_001256,TXN_001718092,CUST_017353,2024-10-17,authorization_error,25.32,False
CB_001257,TXN_004905227,CUST_049548,2025-05-13,cancelled_recurring,11.11,False
CB_001258,TXN_000819055,CUST_008181,2025-06-05,product_not_as_described,31.74,False
CB_001259,TXN_000349004,CUST_003515,2024-09-05,cancelled_recurring,115.49,False
CB_001260,TXN_003969382,CUST_040084,2025-02-23,fraudulent_transaction,18.97,False
CB_001261,TXN_003320134,CUST_033540,2025-02-19,duplicate_charge,55.7,False
CB_001262,TXN_001445819,CUST_014594,2025-06-20,credit_not_processed,12.64,False
CB_001263,TXN_001622554,CUST_016375,2025-04-22,fraudulent_transaction,22.49,False
CB_001264,TXN_003133592,CUST_031623,2025-01-08,cancelled_recurring,18.32,False
CB_001265,TXN_000436414,CUST_004392,2025-06-27,product_not_as_described,56.7,False
CB_001266,TXN_001121757,CUST_011279,2024-06-29,credit_not_processed,1.38,False
CB_001267,TXN_002505523,CUST_025201,2025-05-23,credit_not_processed,62.27,False
CB_001268,TXN_000776905,CUST_007758,2024-12-30,product_not_received,36.93,False
CB_001269,TXN_003422108,CUST_034562,2024-11-21,authorization_error,6.4,False
CB_001270,TXN_000749716,CUST_007488,2024-10-11,credit_not_processed,32.74,False
CB_001271,TXN_004113263,CUST_041541,2025-04-21,credit_not_processed,51.67,False
CB_001272,TXN_000277250,CUST_002753,2024-09-25,authorization_error,130.43,False
CB_001273,TXN_004806274,CUST_048512,2024-12-06,duplicate_charge,11.57,False
CB_001274,TXN_000960856,CUST_009591,2025-06-20,fraudulent_transaction,38.08,False
CB_001275,TXN_004483395,CUST_045274,2024-09-15,authorization_error,9.37,False
CB_001276,TXN_002160519,CUST_021655,2025-03-06,cancelled_recurring,22.78,False
CB_001277,TXN_000419596,CUST_004219,2025-05-11,cancelled_recurring,2.72,False
CB_001278,TXN_002258361,CUST_022592,2025-05-20,product_not_as_described,17.33,False
CB_001279,TXN_001594327,CUST_016093,2025-03-11,cancelled_recurring,7.77,False
CB_001280,TXN_000189266,CUST_001876,2024-08-12,product_not_as_described,35.76,False
CB_001281,TXN_004512905,CUST_045580,2025-05-24,cancelled_recurring,51.52,False
CB_001282,TXN_000111806,CUST_001118,2025-01-29,duplicate_charge,11.61,False
CB_001283,TXN_003961592,CUST_040006,2024-08-19,cancelled_recurring,10.58,False
CB_001284,TXN_003288198,CUST_033214,2025-06-07,authorization_error,28.4,False
CB_001285,TXN_001773181,CUST_017880,2025-02-08,fraudulent_transaction,6.51,False
CB_001286,TXN_003743180,CUST_037783,2025-04-13,credit_not_processed,72.29,False
CB_001287,TXN_003117388,CUST_031450,2025-05-04,credit_not_processed,4.15,False
CB_001288,TXN_003841043,CUST_038809,2025-04-04,product_not_received,31.15,False
CB_001289,TXN_001272396,CUST_012803,2025-01-08,product_not_received,75.36,False
CB_001290,TXN_001113016,CUST_011193,2025-05-03,cancelled_recurring,225.64,False
CB_001291,TXN_000343391,CUST_003448,2025-04-22,duplicate_charge,46.68,False
CB_001292,TXN_001616625,CUST_016317,2025-05-24,cancelled_recurring,9.18,False
CB_001293,TXN_003256226,CUST_032870,2025-06-11,product_not_as_described,95.56,False
CB_001294,TXN_001012318,CUST_010147,2025-04-24,duplicate_charge,17.65,False
CB_001295,TXN_001043839,CUST_010480,2025-05-02,fraudulent_transaction,39.62,False
CB_001296,TXN_003181201,CUST_032106,2024-09-06,authorization_error,7.25,False
CB_001297,TXN_004195809,CUST_042343,2024-07-14,authorization_error,65.22,False
CB_001298,TXN_003671185,CUST_037057,2025-05-02,product_not_received,10.03,False
CB_001299,TXN_004566508,CUST_046102,2025-01-20,fraudulent_transaction,16.36,False
CB_001300,TXN_000204811,CUST_002027,2025-05-09,product_not_received,99.18,False
CB_001301,TXN_001955866,CUST_019605,2025-05-18,cancelled_recurring,38.32,False
CB_001302,TXN_001234717,CUST_012425,2025-02-02,credit_not_processed,51.97,False
CB_001303,TXN_001860167,CUST_018666,2025-03-19,product_not_as_described,73.24,False
CB_001304,TXN_000578371,CUST_005814,2025-02-14,product_not_as_described,35.78,False
CB_001305,TXN_003200883,CUST_032305,2025-06-18,authorization_error,149.89,False
CB_001306,TXN_004542590,CUST_045879,2025-01-13,product_not_as_described,7.14,False
CB_001307,TXN_002929297,CUST_029446,2025-04-11,authorization_error,78.44,False
CB_001308,TXN_000191270,CUST_001896,2024-10-16,credit_not_processed,263.43,False
CB_001309,TXN_004757095,CUST_048027,2025-05-16,duplicate_charge,149.96,False
CB_001310,TXN_001007440,CUST_010096,2024-06-09,cancelled_recurring,76.12,False
CB_001311,TXN_003031708,CUST_030523,2024-10-25,authorization_error,33.5,False
CB_001312,TXN_003756250,CUST_037895,2024-09-02,duplicate_charge,50.4,False
CB_001313,TXN_003366387,CUST_033993,2024-12-21,product_not_received,54.87,False
CB_001314,TXN_004501434,CUST_045460,2024-08-09,fraudulent_transaction,34.12,False
CB_001315,TXN_002899499,CUST_029160,2024-08-08,authorization_error,27.68,False
CB_001316,TXN_001818863,CUST_018274,2025-05-02,authorization_error,398.6,False
CB_001317,TXN_002511660,CUST_025281,2025-06-03,duplicate_charge,19.95,False
CB_001318,TXN_001137341,CUST_011408,2024-10-21,duplicate_charge,4.89,False
CB_001319,TXN_000281258,CUST_002794,2024-07-13,cancelled_recurring,36.95,False
CB_001320,TXN_003179996,CUST_032093,2025-05-15,duplicate_charge,30.03,False
CB_001321,TXN_001740560,CUST_017550,2025-02-26,product_not_as_described,31.33,False
CB_001322,TXN_004125661,CUST_041672,2024-10-09,duplicate_charge,4.49,False
CB_001323,TXN_001494729,CUST_015108,2025-01-27,product_not_as_described,13.58,False
CB_001324,TXN_002829751,CUST_028443,2025-02-24,fraudulent_transaction,2.74,False
CB_001325,TXN_000493826,CUST_004939,2025-04-17,fraudulent_transaction,8.09,False
CB_001326,TXN_001007876,CUST_010102,2025-03-17,credit_not_processed,113.86,False
CB_001327,TXN_000397359,CUST_004007,2025-04-27,product_not_received,44.56,False
CB_001328,TXN_004545110,CUST_045898,2025-03-03,credit_not_processed,43.64,False
CB_001329,TXN_001480415,CUST_014940,2024-06-23,authorization_error,42.4,False
CB_001330,TXN_000836127,CUST_008344,2025-06-01,credit_not_processed,36.52,False
CB_001331,TXN_003891178,CUST_039284,2024-08-15,authorization_error,45.61,False
CB_001332,TXN_002868152,CUST_028850,2025-02-11,duplicate_charge,14.61,False
CB_001333,TXN_002537154,CUST_025507,2025-06-28,duplicate_charge,5.25,False
CB_001334,TXN_001398204,CUST_014078,2025-02-01,fraudulent_transaction,49.62,False
CB_001335,TXN_001973291,CUST_019792,2024-08-01,product_not_received,206.31,False
CB_001336,TXN_000054167,CUST_000560,2024-07-15,credit_not_processed,33.36,False
CB_001337,TXN_004440649,CUST_044824,2025-02-13,authorization_error,17.99,False
CB_001338,TXN_000902459,CUST_009024,2025-04-09,duplicate_charge,16.58,False
CB_001339,TXN_001804074,CUST_018139,2025-04-08,credit_not_processed,121.1,False
CB_001340,TXN_004798384,CUST_048424,2025-02-23,fraudulent_transaction,2.52,False
CB_001341,TXN_000498807,CUST_004997,2025-03-02,product_not_as_described,2.03,False
CB_001342,TXN_000573278,CUST_005768,2025-01-25,product_not_as_described,29.32,False
CB_001343,TXN_004564204,CUST_046080,2025-06-24,product_not_as_described,151.19,False
CB_001344,TXN_004452843,CUST_044948,2025-02-07,fraudulent_transaction,1.12,False
CB_001345,TXN_003388172,CUST_034226,2025-03-18,product_not_as_described,12.56,False
CB_001346,TXN_004794318,CUST_048389,2025-04-22,cancelled_recurring,5.89,False
CB_001347,TXN_002497332,CUST_025118,2024-10-17,fraudulent_transaction,77.56,False
CB_001348,TXN_001741472,CUST_017559,2024-11-11,credit_not_processed,15.87,False
CB_001349,TXN_000706528,CUST_007088,2025-02-10,credit_not_processed,17.17,False
CB_001350,TXN_002216549,CUST_022199,2025-01-22,duplicate_charge,28.01,False
CB_001351,TXN_000210316,CUST_002096,2024-12-31,credit_not_processed,379.86,False
CB_001352,TXN_000771687,CUST_007700,2025-02-21,duplicate_charge,40.21,False
CB_001353,TXN_001391845,CUST_014015,2024-11-25,duplicate_charge,67.27,False
CB_001354,TXN_002310876,CUST_023167,2025-06-16,cancelled_recurring,10.98,False
CB_001355,TXN_001399763,CUST_014095,2025-05-27,cancelled_recurring,6.58,False
CB_001356,TXN_000448445,CUST_004508,2025-04-01,cancelled_recurring,90.85,False
CB_001357,TXN_000458153,CUST_004604,2025-04-13,authorization_error,48.13,False
CB_001358,TXN_004387091,CUST_044290,2024-08-17,fraudulent_transaction,78.1,False
CB_001359,TXN_003625049,CUST_036593,2024-11-25,fraudulent_transaction,536.14,False
CB_001360,TXN_004874747,CUST_049232,2025-05-26,credit_not_processed,1.62,False
CB_001361,TXN_000253597,CUST_002507,2025-04-24,fraudulent_transaction,9.03,False
CB_001362,TXN_002945164,CUST_029623,2025-06-16,duplicate_charge,8.3,False
CB_001363,TXN_001081791,CUST_010882,2025-01-07,cancelled_recurring,197.25,False
CB_001364,TXN_004445734,CUST_044866,2025-04-03,authorization_error,82.19,False
CB_001365,TXN_000232178,CUST_002304,2025-06-10,cancelled_recurring,83.65,False
CB_001366,TXN_002073044,CUST_020808,2025-03-01,duplicate_charge,106.64,False
CB_001367,TXN_002946254,CUST_029636,2025-01-05,product_not_as_described,21.13,False
CB_001368,TXN_001034401,CUST_010374,2025-01-08,product_not_received,33.31,False
CB_001369,TXN_001991594,CUST_019978,2025-01-31,product_not_as_described,49.25,False
CB_001370,TXN_004799701,CUST_048440,2024-12-10,fraudulent_transaction,82.64,False
CB_001371,TXN_004933647,CUST_049821,2025-01-16,product_not_as_described,2.21,False
CB_001372,TXN_003942636,CUST_039810,2025-01-17,fraudulent_transaction,13.45,False
CB_001373,TXN_004856341,CUST_049034,2025-04-29,product_not_as_described,10.85,False
CB_001374,TXN_003566668,CUST_036006,2024-08-25,product_not_received,50.31,False
CB_001375,TXN_002606796,CUST_026208,2024-12-25,fraudulent_transaction,55.12,False
CB_001376,TXN_003927334,CUST_039660,2025-03-08,cancelled_recurring,42.29,False
CB_001377,TXN_003986434,CUST_040272,2024-07-07,duplicate_charge,271.51,False
CB_001378,TXN_001883078,CUST_018903,2025-04-18,duplicate_charge,54.77,False
CB_001379,TXN_004564904,CUST_046086,2025-05-26,product_not_as_described,44.37,False
CB_001380,TXN_002785658,CUST_027986,2024-10-31,cancelled_recurring,85.36,False
CB_001381,TXN_004762671,CUST_048082,2025-02-09,product_not_received,4.49,False
CB_001382,TXN_004299124,CUST_043404,2024-07-23,product_not_as_described,81.98,False
CB_001383,TXN_004850341,CUST_048976,2025-06-14,product_not_as_described,16.22,False
CB_001384,TXN_003284613,CUST_033168,2024-10-20,product_not_as_described,108.62,False
CB_001385,TXN_001308347,CUST_013161,2024-10-16,authorization_error,150.28,False
CB_001386,TXN_002503732,CUST_025187,2025-03-30,cancelled_recurring,19.09,False
CB_001387,TXN_001663801,CUST_016783,2025-03-25,duplicate_charge,33.38,False
CB_001388,TXN_001171376,CUST_011770,2024-12-22,product_not_as_described,11.94,False
CB_001389,TXN_000164043,CUST_001605,2025-05-26,product_not_received,19.4,False
CB_001390,TXN_001784459,CUST_017970,2025-03-27,cancelled_recurring,20.22,False
CB_001391,TXN_000582440,CUST_005852,2024-10-26,fraudulent_transaction,26.2,False
CB_001392,TXN_003449922,CUST_034824,2025-06-25,cancelled_recurring,80.33,False
CB_001393,TXN_002045707,CUST_020525,2025-01-18,fraudulent_transaction,10.27,False
CB_001394,TXN_001571640,CUST_015874,2025-06-24,authorization_error,5.63,False
CB_001395,TXN_002661948,CUST_026756,2025-06-19,product_not_received,136.16,False
CB_001396,TXN_003198746,CUST_032289,2025-06-02,product_not_received,844.7,False
CB_001397,TXN_000032668,CUST_000321,2025-03-01,cancelled_recurring,75.41,False
CB_001398,TXN_001520848,CUST_015356,2025-01-24,credit_not_processed,11.2,False
CB_001399,TXN_002994030,CUST_030151,2025-01-30,authorization_error,64.41,False
CB_001400,TXN_004460010,CUST_045019,2025-05-12,credit_not_processed,41.4,False
CB_001401,TXN_000154991,CUST_001515,2024-11-17,duplicate_charge,3.65,False
CB_001402,TXN_003899792,CUST_039363,2025-05-23,authorization_error,261.78,False
CB_001403,TXN_002111347,CUST_021183,2025-01-25,authorization_error,119.8,False
CB_001404,TXN_000445372,CUST_004485,2024-12-14,duplicate_charge,10.91,False
CB_001405,TXN_000904897,CUST_009050,2024-12-25,credit_not_processed,7.85,False
CB_001406,TXN_002273518,CUST_022754,2025-04-20,duplicate_charge,4.52,False
CB_001407,TXN_003487945,CUST_035213,2025-04-19,authorization_error,35.55,False
CB_001408,TXN_001595545,CUST_016107,2025-03-07,cancelled_recurring,48.2,False
CB_001409,TXN_000228018,CUST_002266,2024-12-31,credit_not_processed,147.02,False
CB_001410,TXN_002979542,CUST_030011,2025-06-13,credit_not_processed,6.32,False
CB_001411,TXN_001411802,CUST_014228,2024-12-03,fraudulent_transaction,23.69,False
CB_001412,TXN_004633073,CUST_046789,2025-01-13,authorization_error,7.34,False
CB_001413,TXN_004900634,CUST_049513,2024-12-25,product_not_as_described,480.97,False
CB_001414,TXN_004061042,CUST_040990,2024-05-26,duplicate_charge,50.08,False
CB_001415,TXN_004052580,CUST_040909,2024-06-30,authorization_error,45.09,False
CB_001416,TXN_002564791,CUST_025794,2025-04-07,product_not_received,89.39,False
CB_001417,TXN_004116353,CUST_041572,2024-05-28,authorization_error,34.08,False
CB_001418,TXN_002385269,CUST_023948,2025-05-14,product_not_received,30.36,False
CB_001419,TXN_001628505,CUST_016439,2024-11-17,product_not_received,70.14,False
CB_001420,TXN_001068463,CUST_010747,2025-02-23,product_not_received,78.8,False
CB_001421,TXN_002115883,CUST_021225,2025-06-27,duplicate_charge,95.13,False
CB_001422,TXN_000300605,CUST_003009,2025-01-21,duplicate_charge,38.21,False
CB_001423,TXN_001500622,CUST_015164,2024-12-05,duplicate_charge,49.77,False
CB_001424,TXN_000749223,CUST_007485,2024-12-07,product_not_received,117.45,False
CB_001425,TXN_002990728,CUST_030121,2024-06-23,duplicate_charge,23.81,False
CB_001426,TXN_001440806,CUST_014547,2025-01-13,product_not_received,109.63,False
CB_001427,TXN_001126966,CUST_011321,2025-03-22,product_not_as_described,24.31,False
CB_001428,TXN_000910225,CUST_009109,2024-11-26,product_not_received,186.28,False
CB_001429,TXN_004479264,CUST_045233,2025-03-22,cancelled_recurring,1.71,False
CB_001430,TXN_001825183,CUST_018339,2025-03-09,product_not_as_described,132.83,False
CB_001431,TXN_003357119,CUST_033898,2025-03-20,product_not_received,141.03,False
CB_001432,TXN_002417711,CUST_024321,2024-08-26,cancelled_recurring,67.73,False
CB_001433,TXN_001353885,CUST_013625,2025-04-08,authorization_error,1.92,False
CB_001434,TXN_002985450,CUST_030067,2024-03-11,fraudulent_transaction,27.15,False
CB_001435,TXN_004853392,CUST_049009,2024-10-11,fraudulent_transaction,83.78,False
CB_001436,TXN_001859159,CUST_018657,2025-03-16,fraudulent_transaction,102.6,False
CB_001437,TXN_002930741,CUST_029463,2024-10-27,product_not_as_described,112.26,False
CB_001438,TXN_000248848,CUST_002456,2025-03-07,duplicate_charge,18.92,False
CB_001439,TXN_001864119,CUST_018708,2025-03-09,authorization_error,78.88,False
CB_001440,TXN_004250927,CUST_042896,2024-09-30,authorization_error,15.02,False
CB_001441,TXN_002372002,CUST_023809,2025-01-14,credit_not_processed,18.97,False
CB_001442,TXN_001326490,CUST_013338,2025-02-13,credit_not_processed,19.06,False
CB_001443,TXN_003675344,CUST_037092,2024-11-28,duplicate_charge,4.45,False
CB_001444,TXN_003666540,CUST_037018,2025-06-18,product_not_as_described,9.46,False
CB_001445,TXN_000382307,CUST_003854,2025-04-06,authorization_error,25.89,False
CB_001446,TXN_000189683,CUST_001880,2025-05-15,authorization_error,25.93,False
CB_001447,TXN_002602298,CUST_026171,2024-09-20,duplicate_charge,14.3,False
CB_001448,TXN_004098274,CUST_041387,2025-03-31,product_not_received,55.61,False
CB_001449,TXN_001599406,CUST_016145,2025-02-21,fraudulent_transaction,38.43,False
CB_001450,TXN_004190004,CUST_042284,2024-12-24,credit_not_processed,68.36,False
CB_001451,TXN_003835081,CUST_038738,2024-09-27,credit_not_processed,32.59,False
CB_001452,TXN_001584342,CUST_015992,2025-03-19,fraudulent_transaction,23.75,False
CB_001453,TXN_002182651,CUST_021871,2025-06-21,product_not_as_described,150.88,False
CB_001454,TXN_004653854,CUST_046996,2025-06-05,product_not_as_described,18.15,False
CB_001455,TXN_002891512,CUST_029071,2025-02-06,credit_not_processed,17.69,False
CB_001456,TXN_000064491,CUST_000656,2025-03-01,cancelled_recurring,32.57,False
CB_001457,TXN_000369485,CUST_003729,2024-12-27,authorization_error,32.01,False
CB_001458,TXN_004373449,CUST_044169,2025-03-27,authorization_error,21.75,False
CB_001459,TXN_000487024,CUST_004867,2025-03-28,credit_not_processed,4.47,False
CB_001460,TXN_003064867,CUST_030881,2025-02-25,authorization_error,84.56,False
CB_001461,TXN_000549921,CUST_005540,2025-02-26,cancelled_recurring,118.45,False
CB_001462,TXN_002682727,CUST_026967,2025-04-08,credit_not_processed,117.63,False
CB_001463,TXN_004805940,CUST_048512,2024-09-11,cancelled_recurring,210.72,False
CB_001464,TXN_000608062,CUST_006102,2025-04-09,product_not_received,6.91,False
CB_001465,TXN_001272330,CUST_012803,2024-10-10,duplicate_charge,32.1,False
CB_001466,TXN_001408383,CUST_014193,2025-02-19,cancelled_recurring,255.42,False
CB_001467,TXN_003115229,CUST_031431,2024-08-01,product_not_received,23.61,False
CB_001468,TXN_002690495,CUST_027048,2024-09-18,product_not_as_described,110.71,False
CB_001469,TXN_004689757,CUST_047371,2025-02-14,cancelled_recurring,12.22,False
CB_001470,TXN_001090018,CUST_010967,2024-10-17,credit_not_processed,27.87,False
CB_001471,TXN_002913934,CUST_029294,2025-05-21,product_not_received,9.12,False
CB_001472,TXN_003869534,CUST_039080,2025-06-24,cancelled_recurring,214.01,False
CB_001473,TXN_003667782,CUST_037027,2025-05-21,product_not_received,13.65,False
CB_001474,TXN_001752321,CUST_017664,2025-04-12,duplicate_charge,112.68,False
CB_001475,TXN_003013132,CUST_030333,2025-01-09,credit_not_processed,105.38,False
CB_001476,TXN_000421342,CUST_004239,2025-01-16,cancelled_recurring,14.82,False
CB_001477,TXN_003912608,CUST_039497,2024-11-23,fraudulent_transaction,23.74,False
